"","Estacao","Data","Hora","EvapoBHReal","InsolacaoTotal","PrecipitacaoTotal","PressaoMedia","TempMaximaMedia","TempMinimaMedia","X"
"15762",83538,"30/09/2011",0,"4.825844","220","0.1","875.209091","25.214286","12.496429",NA
"15763",83538,"31/10/2011",0,"70.100539","94.6","178.8","871.694565","23.144828","14.586667",NA
"15764",83538,"30/11/2011",0,"68.133794","124.8","342.5","871.216854","22.872414","14.362069",NA
"15765",83538,"31/12/2011",0,"81.780618","88.5","307.5","870.725843","23.737931","16.106897",NA
"15766",83538,"31/01/2012",0,"82.76295","164.8","346.9","871.668817","24.548387","16.148387",NA
"15767",83538,"29/02/2012",0,"77.975187","207.3","57.9","872.057143","25.844828","15.910345",NA
"15768",83538,"31/03/2012",0,"81.030065","145","127.9","872.478022","25.25","15.99",NA
"15769",83538,"30/04/2012",0,"69.449667","147.8","41.7","872.228889","25.666667","15.876667",NA
"15770",83538,"31/05/2012",0,"55.256664","147.4","66.3","874.297802","21.786207","13.524138",NA
"15771",83538,"30/06/2012",0,"44.367485","211.3","19.8","874.913483","22.723333","13.483333",NA
"15772",83538,"31/07/2012",0,"25.416525","","2.7","875.64386","22.331818","11.85",NA
"15773",83538,"31/08/2012",0,"22.891707","191","12.9","877.447059","20.860714","11.021429",NA
"15774",83538,"30/09/2012",0,"27.928075","191.9","17.4","874.912222","25.59","13.71",NA
"15775",83538,"31/10/2012",0,"57.256299","228.3","53.5","872.628736","26.680769","14.903846",NA
"15776",83538,"30/11/2012",0,"77.885601","109.4","361.8","870.47093","23.775","16.511111",NA
"15777",83538,"31/12/2012",0,"64.026583","245.5","112.1","871.239326","27.973333","17.52",NA
"15778",83538,"31/01/2013",0,"91.878038","129.3","351.2","871.644086","25.545161","16.941935",NA
"15779",83538,"28/02/2013",0,"63.207002","220.6","13.7","872.096341","27.480769","16.492308",NA
"15780",83538,"31/03/2013",0,"89.045516","119.3","231.2","872.325","26.873913","17.106667",NA
"15781",83538,"30/04/2013",0,"56.283565","113.9","151.4","873.231111","","14.427586",NA
"15782",83538,"31/05/2013",0,"45.865666","188.8","20.1","873.752273","","13.825926",NA
"15783",83538,"30/06/2013",0,"37.815204","166.8","22.7","874.802273","","13.255172",NA
"15784",83538,"31/07/2013",0,"22.320841","232","2.1","875.752809","","12.216667",NA
"15785",83538,"31/08/2013",0,"16.12608","221.5","2.4","875.027778","","11.839286",NA
"15786",83538,"30/09/2013",0,"42.789008","156.4","38.9","874.276404","","13.796667",NA
"15787",83538,"31/10/2013",0,"60.912634","187","74.4","873.208889","","14.351724",NA
"15788",83538,"30/11/2013",0,"72.527301","162.5","190.9","871.304545","","15.713793",NA
"15789",83538,"31/12/2013",0,"82.589561","131.1","514.1","870.485714","","17.288889",NA
"15790",83538,"31/01/2014",0,"78.690726","275.5","52.8","873.036559","","16.167742",NA
"15791",83538,"28/02/2014",0,"56.142981","240.2","33","872.490476","","15.917857",NA
"15792",83538,"31/03/2014",0,"71.398144","123.1","125.7","872.667742","","16.374194",NA
"15793",83538,"30/04/2014",0,"63.343362","166","69.9","872.8","","15.673333",NA
"15794",83538,"31/05/2014",0,"45.325323","214.9","13.8","873.701075","","13.667742",NA
"15795",83538,"30/06/2014",0,"26.868084","199.2","5.5","875.280899","","12.576667",NA
"15796",83538,"31/07/2014",0,"27.643266","167.8","20.3","877.403636","","11.674074",NA
"15797",83538,"31/08/2014",0,"28.609409","232.8","14.5","876.531579","23.810526","12.064286",NA
"15798",83538,"30/09/2014",0,"19.058404","242.5","7","875.039216","25.807692","13.642308",NA
"15799",83538,"31/10/2014",0,"84.614027","247.7","96.9","874.442593","25.822222","14.937037",NA
"15800",83538,"30/11/2014",0,"82.489694","168.5","139.7","872.203922","25.188","16.052",NA
"15801",83538,"31/12/2014",0,"91.737473","188.1","133.2","872.066279","25.783871","16.403226",NA
"15802",83538,"31/01/2015",0,"104.889721","297.5","86.3","872.97957","28.546667","16.851613",NA
"15803",83538,"28/02/2015",0,"80.540474","168.6","282.5","872.449398","26.051852","16.775",NA
"15804",83538,"31/03/2015",0,"88.24073","172.2","252.6","872.426882","26.258065","17.022581",NA
"15805",83309,"31/01/2000",0,"",NA,"190.8","976.929032","32.03871","22.858065",NA
"15806",83309,"29/02/2000",0,"",NA,"353.1","978.936782","31.668966","22.57931",NA
"15807",83309,"31/03/2000",0,"",NA,"295.1","978.1","31.516129","22.509677",NA
"15808",83309,"30/04/2000",0,"",NA,"59.9","979.891111","32.196667","21.716667",NA
"15809",83309,"31/05/2000",0,"",NA,"14.7","981.117204","31.964516","19.33871",NA
"15810",83309,"30/06/2000",0,"",NA,"0","981.543333","31.86","18.75",NA
"15811",83309,"31/07/2000",0,"",NA,"0","982.502151","30.529032","15.222581",NA
"15812",83309,"31/08/2000",0,"",NA,"18.1","980.666667","35.341935","19.451613",NA
"15813",83309,"30/09/2000",0,"",NA,"81.3","979.852222","33.5","21.2",NA
"15814",83309,"31/10/2000",0,"",NA,"142.8","979.364516","34.583871","22.254839",NA
"15815",83309,"30/11/2000",0,"",NA,"273","977.847778","","",NA
"15816",83309,"31/12/2000",0,"",NA,"307.1","978.836559","","",NA
"15817",83309,"31/01/2001",0,"",NA,"261.1","980.437634","","",NA
"15818",83309,"28/02/2001",0,"",NA,"229.8","979.559524","","",NA
"15819",83309,"31/03/2001",0,"",NA,"254.1","980.207527","","",NA
"15820",83309,"30/04/2001",0,"",NA,"133","980.605747","","",NA
"15821",83309,"31/05/2001",0,"",NA,"44.8","981.848387","","",NA
"15822",83309,"30/06/2001",0,"",NA,"8.9","984.348889","","",NA
"15823",83309,"31/07/2001",0,"",NA,"0","982.813043","","",NA
"15824",83309,"31/08/2001",0,"",NA,"43.4","983.008602","","",NA
"15825",83309,"30/09/2001",0,"",NA,"195.7","980.22809","","",NA
"15826",83309,"31/10/2001",0,"",NA,"158.4","979.886667","31.885714","21.614815",NA
"15827",83309,"30/11/2001",0,"",NA,"294.9","978.627586","32.907692","22.9",NA
"15828",83309,"31/12/2001",0,"",NA,"405.9","978.590323","31.596296","22.538462",NA
"15829",83309,"31/01/2002",0,"",NA,"365.5","978.693023","32.148276","22.32069",NA
"15830",83309,"28/02/2002",0,"",NA,"345.5","979.64878","31.544444","22.610714",NA
"15831",83309,"31/03/2002",0,"",NA,"255.6","980.111111","33.532258","22.216129",NA
"15832",83309,"30/04/2002",0,"",NA,"209","979.896591","33.627586","21.706897",NA
"15833",83309,"31/05/2002",0,"",NA,"83","981.291111","32.603333","20.696774",NA
"15834",83309,"30/06/2002",0,"",NA,"0","983.962069","31.346667","17.317241",NA
"15835",83309,"31/07/2002",0,"",NA,"9.3","983.346667","32.148276","16.792857",NA
"15836",83309,"31/08/2002",0,"",NA,"9","981.626966","35.758621","18.103226",NA
"15837",83309,"30/09/2002",0,"",NA,"89.9","980.8125","33.948148","20.386207",NA
"15838",83309,"31/10/2002",0,"",NA,"86.5","978.780899","35.32069","22.510714",NA
"15839",83309,"30/11/2002",0,"",NA,"125.2","979.61954","33.381481","22.57",NA
"15840",83309,"31/12/2002",0,"",NA,"207.5","979.443333","33.051613","22.936667",NA
"15841",83309,"31/01/2003",0,"143.402325",NA,"407.8","979.717204","31.996774","22.845161",NA
"15842",83309,"28/02/2003",0,"112.381993",NA,"490.4","980.420238","31.746429","21.607143",NA
"15843",83309,"31/03/2003",0,"125.566034",NA,"638.3","979.94086","31.812903","21.887097",NA
"15844",83309,"30/04/2003",0,"114.277",NA,"127.8","981.612222","32.293333","21.153333",NA
"15845",83309,"31/05/2003",0,"92.439999",NA,"50.6","982.366667","31.690323","18.816129",NA
"15846",83309,"30/06/2003",0,"59.160001",NA,"1","982.453333","32.876667","16.99",NA
"15847",83309,"31/07/2003",0,"0",NA,"0","984.326882","32.075","15.687097",NA
"15848",83309,"31/08/2003",0,"0",NA,"10","983.513978","","17.396774",NA
"15849",83309,"30/09/2003",0,"",NA,"134.3","981.616854","","19.866667",NA
"15850",83309,"31/10/2003",0,"",NA,"223.4","979.896774","","21.806452",NA
"15851",83309,"30/11/2003",0,"",NA,"202","978.994444","","21.843333",NA
"15852",83309,"31/12/2003",0,"",NA,"242","979.06129","","22.703226",NA
"15853",83309,"31/01/2004",0,"",NA,"520.4","977.464516","","22.836667",NA
"15854",83309,"29/02/2004",0,"",NA,"531.6","979.541379","","22.527586",NA
"15855",83309,"31/03/2004",0,"",NA,"157.3","979.343011","33.303333","22.358065",NA
"15856",83309,"30/04/2004",0,"",NA,"122.8","980.235556","32.516667","22.196667",NA
"15857",83309,"31/05/2004",0,"",NA,"66","983.382796","29.245161","18.751613",NA
"15858",83309,"30/06/2004",0,"",NA,"4.5","984.54","31.153333","17.616667",NA
"15859",83309,"31/07/2004",0,"",NA,"42.8","983.244086","31.464516","17.06129",NA
"15860",83309,"31/08/2004",0,"",NA,"6.9","983.370968","34.364516","17.190323",NA
"15861",83309,"30/09/2004",0,"",NA,"41.6","980.725556","35.64","20.386667",NA
"15862",83309,"31/10/2004",0,"",NA,"200.7","979.267033","34.325806","22.283871",NA
"15863",83309,"30/11/2004",0,"",NA,"287.2","978.71","33","22.446667",NA
"15864",83309,"31/12/2004",0,"",NA,"202.6","978.534409","32.445161","22.622581",NA
"15865",83309,"31/01/2005",0,"",NA,"441.2","977.81828","31.503226","22.4",NA
"15866",83309,"28/02/2005",0,"",NA,"150.1","977.80375","32.996429","22.353571",NA
"15867",83309,"31/03/2005",0,"",NA,"217","979.606452","31.683871","22.529032",NA
"15868",83309,"30/04/2005",0,"",NA,"68.9","981.253333","32.433333","20.75",NA
"15869",83309,"31/05/2005",0,"",NA,"16.6","980.948913","33.106452","20.519355",NA
"15870",83309,"30/06/2005",0,"",NA,"16.6","982.275281","33.1","19.556667",NA
"15871",83309,"31/07/2005",0,"",NA,"0","984.201075","32.116129","17.03871",NA
"15872",83309,"31/08/2005",0,"",NA,"0","981.991209","35.109677","19.254839",NA
"15873",83309,"30/09/2005",0,"",NA,"137.6","981.753333","32.623333","19.653333",NA
"15874",83309,"31/10/2005",0,"",NA,"203.4","979.267742","34.748387","22.364516",NA
"15875",83309,"30/11/2005",0,"",NA,"245","977.708889","33.713333","22.97",NA
"15876",83309,"31/12/2005",0,"",NA,"379.9","977.730108","31.774194","22.483871",NA
"15877",83309,"31/01/2006",0,"",NA,"165.7","977.678495","32.116129","22.206452",NA
"15878",83309,"28/02/2006",0,"",NA,"489.5","977.111905","31.9","22.692857",NA
"15879",83309,"31/03/2006",0,"",NA,"215.1","978.276344","32.174194","22.9",NA
"15880",83309,"30/04/2006",0,"",NA,"147.7","978.433333","31.976667","21.53",NA
"15881",83309,"31/05/2006",0,"71.29743",NA,"23.9","981.289247","29.793548","16.967742",NA
"15882",83309,"30/06/2006",0,"53.00257",NA,"19.7","980.314444","33.056667","17.776667",NA
"15883",83309,"31/07/2006",0,"47.4",NA,"8.4","983.598925","32.835484","16.5",NA
"15884",83309,"31/08/2006",0,"8.3",NA,"8.3","977.094624","35.187097","19.648387",NA
"15885",83309,"30/09/2006",0,"35.9",NA,"35.9","980.503333","34.226667","21.493333",NA
"15886",83309,"31/10/2006",0,"143.285534",NA,"290.7","979.123656","32.803226","22.993548",NA
"15887",83309,"30/11/2006",0,"148.03267",NA,"169","978.257778","33.826667","22.326667",NA
"15888",83309,"31/12/2006",0,"143.855785",NA,"347.6","979.527957","32","22.958065",NA
"15889",83309,"31/01/2007",0,"165.772243",NA,"234","978.863441","32.13871","23.316129",NA
"15890",83309,"28/02/2007",0,"122.980927",NA,"482.1","979.092683","31.45","22.632143",NA
"15891",83309,"31/03/2007",0,"",NA,"176.8","979.42043","33.470968","22.112903",NA
"15892",83309,"30/04/2007",0,"125.010888",NA,"119.3","980.293333","33.456667","21.56",NA
"15893",83309,"31/05/2007",0,"83.761857",NA,"34.8","981.823656","31","17.754839",NA
"15894",83309,"30/06/2007",0,"9.027255",NA,"2.4","982.67","32.396667","17.37",NA
"15895",83309,"31/07/2007",0,"39",NA,"38.6","982.595699","32.06129","16.609677",NA
"15896",83309,"31/08/2007",0,"0",NA,"0","982.197849","33.854839","17.141935",NA
"15897",83309,"30/09/2007",0,"0",NA,"0","980.702247","36.546667","20.173333",NA
"15898",83309,"31/10/2007",0,"141.507748",NA,"314.8","978.686022","34.086667","21.23",NA
"15899",83309,"30/11/2007",0,"133.935329",NA,"409.9","977.915556","32.886667","21.843333",NA
"15900",83309,"31/12/2007",0,"134.987491",NA,"186.7","977.35914","32.177419","22.080645",NA
"15901",83309,"31/01/2008",0,"132.45256",NA,"509","978.174194","30.532258","21.532258",NA
"15902",83309,"29/02/2008",0,"117.9218",NA,"226.1","979.581609","31.531034","21.613793",NA
"15903",83309,"31/03/2008",0,"122.216616",NA,"280.3","979.174194","32.06129","21.422581",NA
"15904",83309,"30/04/2008",0,"102.701702",NA,"275.6","979.244444","31.61","20.366667",NA
"15905",83309,"31/05/2008",0,"77.858763",NA,"20.3","982.227957","30.2","17.916129",NA
"15906",83309,"30/06/2008",0,"20.254327",NA,"0","983.226966","31.15","16.35",NA
"15907",83309,"31/07/2008",0,"12.507623",NA,"0","982.715054","34.974194","16.241935",NA
"15908",83309,"31/08/2008",0,"6.928417",NA,"0","979.925806","37.303226","18.693548",NA
"15909",83309,"30/09/2008",0,"35.806062",NA,"35.4","980.734444","36.016667","19.363333",NA
"15910",83309,"31/10/2008",0,"143.436623",NA,"188.8","979.993548","34.341935","21.287097",NA
"15911",83309,"30/11/2008",0,"144.518359",NA,"226","978.133333","34.053333","22.206667",NA
"15912",83309,"31/12/2008",0,"140.279412",NA,"209.9","977.326882","32.651613","21.580645",NA
"15913",83309,"31/01/2009",0,"139.210166",NA,"94.1","978.739785","33.558065","21.667742",NA
"15914",83309,"28/02/2009",0,"121.425853",NA,"421.5","978.635714","32.832143","21.860714",NA
"15915",83309,"31/03/2009",0,"130.491105",NA,"424.8","978.88587","33.093548","21.783871",NA
"15916",83309,"30/04/2009",0,"117.275455",NA,"180","980.367778","33.13","21.063333",NA
"15917",83309,"31/05/2009",0,"95.182854",NA,"58","981.178495","32.541935","19.890323",NA
"15918",83309,"30/06/2009",0,"48.937336",NA,"26.3","983.544444","30.62","16.716667",NA
"15919",83309,"31/07/2009",0,"26.172153",NA,"4.3","981.937634","33.2","17.151613",NA
"15920",83309,"31/08/2009",0,"100.203738",NA,"97.8","981.32043","35.180645","18.190323",NA
"15921",83309,"30/09/2009",0,"22.242722",NA,"114","981.202222","34.213333","20.446667",NA
"15922",83309,"31/10/2009",0,"146.887718",NA,"208.1","978.480645","34.283871","21.790323",NA
"15923",83309,"30/11/2009",0,"105.223163",NA,"67.5","977.677778","33.646667","22.6",NA
"15924",83309,"31/12/2009",0,"145.676926",NA,"364","978.829032","32.080645","22.064516",NA
"15925",83309,"31/01/2010",0,"139.410565",NA,"497.3","979","31.912903","22.080645",NA
"15926",83309,"28/02/2010",0,"134.257598",NA,"336","979.275","33.446429","22.196429",NA
"15927",83309,"31/03/2010",0,"144.280826",NA,"240.9","979.425806","33.735484","22.322581",NA
"15928",83309,"30/04/2010",0,"80.569243",NA,"18.3","980.752222","33.49","20.033333",NA
"15929",83309,"31/05/2010",0,"46.02981",NA,"29.1","982.048387","31.96129","17.683871",NA
"15930",83309,"30/06/2010",0,"12.06853",NA,"26","983.088889","33.823333","16.993333",NA
"15931",83309,"31/07/2010",0,"9.390426",NA,"5.2","983.08172","32.245161","15.248387",NA
"15932",83309,"31/08/2010",0,"2.742034",NA,"0","982.731183","35.248387","16.754839",NA
"15933",83309,"30/09/2010",0,"16.711038",NA,"15.3","979.382222","37.996667","21.593333",NA
"15934",83309,"31/10/2010",0,"152.40867",NA,"281.9","979.335484","34.825806","21.519355",NA
"15935",83309,"30/11/2010",0,"144.415838",NA,"266.2","978.395556","32.43","21.153333",NA
"15936",83309,"31/12/2010",0,"142.050577",NA,"286.1","977.144086","33.003226","21",NA
"15937",83309,"31/01/2011",0,"132.45256",NA,"313.7","977.74086","31.858065","21.596774",NA
"15938",83309,"28/02/2011",0,"116.842928",NA,"316.4","978.816667","31.721429","21.482143",NA
"15939",83309,"31/03/2011",0,"125.566034",NA,"292","978.049462","31.983871","21.570968",NA
"15940",83309,"30/04/2011",0,"122.315782",NA,"157.3","979.7","33.52","21.216667",NA
"15941",83309,"31/05/2011",0,"67.035879",NA,"15","981.097849","31.96129","17.825806",NA
"15942",83309,"30/06/2011",0,"59.242098",NA,"48.9","982.221111","32.683333","16.736667",NA
"15943",83309,"31/07/2011",0,"21.760192",NA,"0","982.134409","33.151613","17.029032",NA
"15944",83309,"31/08/2011",0,"44.900439",NA,"37.4","981.903226","35","17.116129",NA
"15945",83309,"30/09/2011",0,"51.965442",NA,"37.2","980.598889","36.363333","20.546667",NA
"15946",83309,"31/10/2011",0,"140.070806",NA,"140","978.225806","34.477419","21.487097",NA
"15947",83309,"30/11/2011",0,"144.614908",NA,"195.8","977.798889","33.296667","21.276667",NA
"15948",83309,"31/12/2011",0,"128.888551",NA,"355.3","977.816129","32.509677","21.803226",NA
"15949",83309,"31/01/2012",0,"131.395067",NA,"308.7","978.695699","31.283871","21.596774",NA
"15950",83309,"29/02/2012",0,"120.049706",NA,"359.8","979.412644","32.544828","20.87931",NA
"15951",83309,"31/03/2012",0,"135.753813",NA,"165.8","980.390323","32.787097","20.63871",NA
"15952",83309,"30/04/2012",0,"118.671656",NA,"100","980.096667","33.263333","20.95",NA
"15953",83309,"31/05/2012",0,"101.144926",NA,"172.5","981.455914","31.954839","18.245161",NA
"15954",83309,"30/06/2012",0,"62.554065",NA,"23.4","982.384444","31.631034","17.296667",NA
"15955",83309,"31/07/2012",0,"30.056805",NA,"0","982.18172","32.451613","15.248387",NA
"15956",83309,"31/08/2012",0,"17.522998",NA,"0","981.898925","35.219355","17.332258",NA
"15957",83309,"30/09/2012",0,"46.55524",NA,"40.9","980.752222","37.16","20.293333",NA
"15958",83309,"31/10/2012",0,"59.774591",NA,"57.7","979.121505","36.28","22.103226",NA
"15959",83309,"30/11/2012",0,"134.471437",NA,"177.4","978.346067","32.406897","22.226667",NA
"15960",83309,"31/12/2012",0,"151.464849",NA,"241.7","978.167033","33.155172","21.62",NA
"15961",83309,"31/01/2013",0,"141.608191",NA,"448.2","979.127473","31.635484","22.066667",NA
"15962",83309,"28/02/2013",0,"113.009377",NA,"249","979.639286","31.65","21.364286",NA
"15963",83309,"31/03/2013",0,"127.735479",NA,"308.6","979.861111","32.290323","21.7",NA
"15964",83309,"30/04/2013",0,"102.904197",NA,"79.3","981.44","31.84","20.313333",NA
"15965",83309,"31/05/2013",0,"50.504085",NA,"6.4","981.82043","32.146667","18.974194",NA
"15966",83309,"30/06/2013",0,"54.328093",NA,"53.5","982.955814","33.34","18.817241",NA
"15967",83309,"31/07/2013",0,"9.161398",NA,"0","984.021505","32.877419","15.074194",NA
"15968",83309,"31/08/2013",0,"3.399662",NA,"0","982.802151","33.970968","16.148387",NA
"15969",83309,"30/09/2013",0,"37.812122",NA,"35.2","980.896629","35.44","20.313793",NA
"15970",83309,"31/10/2013",0,"140.070806",NA,"247.6","980.575","34.126667","21.212903",NA
"15971",83309,"30/11/2013",0,"132.719637",NA,"219.7","979.477528","32.416667","21.393103",NA
"15972",83309,"31/12/2013",0,"130.535459",NA,"374.8","979.534409","31.793548","21.329032",NA
"15973",83309,"31/01/2014",0,"145.130585",NA,"239.5","981.327174","32.370968","20.716129",NA
"15974",83309,"28/02/2014",0,"108.752758",NA,"421.8","980.161446","31.267857","21.007407",NA
"15975",83309,"31/03/2014",0,"126.142628",NA,"349.8","980.262366","32.032258","21.174194",NA
"15976",83309,"30/04/2014",0,"117.813979",NA,"186.9","981.527778","32.376667","21.02",NA
"15977",83309,"31/05/2014",0,"70.644339",NA,"23.5","981.93913","31.516667","18.336667",NA
"15978",83309,"30/06/2014",0,"43.188365",NA,"19.9","981.814444","31.76","18.236667",NA
"15979",83309,"31/07/2014",0,"53.807973",NA,"36.2","983.86044","31.975862","16.323333",NA
"15980",83309,"31/08/2014",0,"13.697364",NA,"0","982.396774","35.458065","17.432258",NA
"15981",83309,"30/09/2014",0,"109.505773",NA,"107.2","980.514444","35.88","20.98",NA
"15982",83309,"31/10/2014",0,"160.367602",NA,"230.5","980.45914","35.422581","20.987097",NA
"15983",83309,"30/11/2014",0,"142.872332",NA,"209.2","979.823333","33.46","21.463333",NA
"15984",83309,"31/12/2014",0,"128.888551",NA,"290.2","980.64","31.826667","20.953333",NA
"15985",83309,"31/01/2015",0,"145.130585",NA,"213.9","981.140217","33.167742","20.358065",NA
"15986",83309,"28/02/2015",0,"108.752758",NA,"192.6","980.996296","31.925","20.865385",NA
"15987",83309,"31/03/2015",0,"77.449698",NA,"207.4","980.501075","32.003226","21.070968",NA
"15988",83635,"29/02/2000",0,"","165.9","117.7","925.860465","29.548276","18.675862",NA
"15989",83635,"31/03/2000",0,"","189","244.9","925.635484","28.832258","18.258065",NA
"15990",83635,"30/04/2000",0,"","238.1","30.9","927.682222","28.493333","15.316667",NA
"15991",83635,"31/05/2000",0,"","262.5","6.9","928.310753","27.154839","11.506452",NA
"15992",83635,"30/06/2000",0,"","240","0","930.572222","26.876667","9.293333",NA
"15993",83635,"31/07/2000",0,"","202.7","31.9","929.366667","25.741935","10.209677",NA
"15994",83635,"31/08/2000",0,"","231.1","8.5","932.292473","28.312903","11.829032",NA
"15995",83635,"30/09/2000",0,"","176.6","63.1","928.676667","27.376667","15.5",NA
"15996",83635,"31/10/2000",0,"","239.4","73.1","926.87957","32.209677","17.658065",NA
"15997",83635,"30/11/2000",0,"","124.8","208.2","924.574157","27.41","17.896667",NA
"15998",83635,"31/12/2000",0,"","182.3","269.3","926.621505","30.109677","19.170968",NA
"15999",83635,"31/01/2001",0,"","203.3","181.1","926.7","30.306452","18.412903",NA
