"","UF","Estacao","Year","EvapoBHReal","InsolacaoTotal","PrecipitacaoTotal","PressaoMedia","TempMaximaMedia","TempMinimaMedia"
"293","AM",82425,2001,NA,151.25,182.6,1007.589785,32.5929263333333,23.68988275
"294","PA",82445,2001,NA,182.9,148.25,1009.03957,33.096033,23.88976825
"295","MA",82460,2001,NA,198.208333333333,155.9,1011.36129,34.22313675,23.8333390833333
"296","PI",82474,2001,NA,198.433333333333,90.4666666666667,NA,33.7637276666667,21.670287
"297","MA",82476,2001,NA,202.809090909091,121.3,997.269318,34.20078525,23.05587875
"298","PI",82480,2001,NA,244.558333333333,104.858333333333,993.038911666667,33.8827944166667,22.0570789166667
"299","CE",82487,2001,NA,116.733333333333,141.683333333333,917.31798475,25.6581492,18.9075238
"300","CE",82493,2001,NA,228.9,52.1166666666667,1009.96,33.5389484,23.9536068
"301","AM",82533,2001,NA,114.575,217.833333333333,NA,32.28921925,22.1016664166667
"302","PA",82562,2001,NA,194.536363636364,146.408333333333,999.191259,32.372914,23.3025281666667
"303","MA",82564,2001,NA,193.9,119.783333333333,996.9219584,33.600645,21.9134735
"304","MA",82571,2001,NA,194.383333333333,87.1333333333333,992.855530083333,32.6528214166667,21.453679
"305","PI",82578,2001,NA,220.45,70.06,1001.41,33.291664,22.7876600833333
"306","CE",82583,2001,NA,214.6,42.3666666666667,978.215616090909,33.4789560909091,22.1829093636364
"307","CE",82586,2001,NA,209.8,57.1166666666667,986.346634,34.3595048,23.6563548
"308","CE",82588,2001,NA,227.65,27.42,NA,33.97914,22.954301
"309","RN",82590,2001,NA,273.35,18.75,997.6333235,35.962022,23.9373505
"310","RN",82594,2001,NA,249.15,5.96,NA,32.1932425,24.8623195
"311","RN",82596,2001,NA,242.6,87.4916666666667,1008.35914,30.558823,21.51414375
"312","RN",82598,2001,NA,254.225,105.55,NA,29.5882653333333,20.1169188333333
"313","AM",82610,2001,NA,131.066666666667,260.6,NA,33.7474871666667,21.8872815833333
"314","TO",82659,2001,NA,172.383333333333,142.225,985.135712583333,32.1464483333333,20.2654104166667
"315","MA",82676,2001,NA,207.55,104.15,NA,33.1015866666667,21.4943215
"316","PI",82678,2001,NA,208.666666666667,48.5166666666667,996.4763525,34.3069202,23.5586728
"317","CE",82683,2001,NA,195.266666666667,47.4333333333333,966.02266775,33.175766,22.0055956
"318","CE",82686,2001,NA,245.316666666667,63.6833333333333,987.605141666667,33.8055806666667,22.8971895
"319","PB",82689,2001,NA,259.733333333333,91.05,985.047775,34.1797034,22.9526328
"320","RN",82690,2001,NA,226.033333333333,43.4666666666667,992.296664,35.7760468,23.8563842
"321","RN",82691,2001,NA,194.1,22.94,975.455292333333,34.5028725,22.62878475
"322","RN",82693,2001,NA,251.308333333333,28.0083333333333,986.835975,34.27023925,22.8951215
"323","PB",82696,2001,NA,166.366666666667,70.15,949.465624,28.4011066,20.3201336
"324","AC",82704,2001,NA,123.541666666667,161.241666666667,989.298952916667,32.017443,21.7383075
"325","AM",82723,2001,NA,137.85,215.2,1003.729355,31.4911775833333,22.01415125
"326","PE",82753,2001,NA,229.216666666667,52.2916666666667,960.722872,32.00117775,21.24791825
"327","MA",82765,2001,NA,209.38,134.675,990.464833,33.2115906363636,22.7653819166667
"328","MA",82768,2001,NA,210.308333333333,94.4583333333333,981.19407725,32.9158883333333,21.5794355
"329","CE",82777,2001,NA,218.15,39.74,946.8144175,32.572297,21.563848
"330","PI",82780,2001,NA,259.75,61.72,987.16400975,35.54437125,23.93040325
"331","CE",82784,2001,NA,251.25,96.2333333333333,965.46073575,33.1278452,22.2227034
"332","PE",82789,2001,NA,234.636363636364,85.5666666666667,901.611770916667,27.60972425,17.4317138333333
"333","PB",82791,2001,NA,267.3,6.025,983.607663,36.069967,23.8260486666667
"334","PB",82792,2001,NA,246.927272727273,51.3416666666667,946.77708625,31.4937925833333,18.3490614166667
"335","PB",82795,2001,NA,218.966666666667,60.1833333333333,952.89247425,29.8021224,20.960739
"336","PE",82797,2001,NA,227.483333333333,41.7916666666667,967.161761333333,30.03837225,19.7054041666667
"337","PB",82798,2001,NA,248.018181818182,98.2083333333333,1018.48871,29.8581565833333,23.5306835833333
"338","AC",82807,2001,NA,152.816666666667,175.666666666667,NA,31.2253974166667,21.5620895
"339","PA",82861,2001,NA,189.841666666667,148.508333333333,991.186122,33.4025935,21.98875325
"340","TO",82863,2001,NA,204.933333333333,133.183333333333,989.815782416667,33.0479921666667,21.5328771666667
"341","PI",82870,2001,NA,224.7,35.76,NA,34.3412905,21.417097
"342","PI",82879,2001,NA,252.766666666667,40.85,983.78054825,34.7898774,22.9926976
"343","PI",82882,2001,NA,255.475,42.3333333333333,969.541348166667,33.1825590833333,22.4569298333333
"344","PE",82886,2001,NA,252,46.4727272727273,973.810625454545,32.8436082727273,22.197633
"345","PE",82890,2001,NA,246.15,54.3416666666667,938.0782265,29.58931,17.5049986363636
"346","PE",82893,2001,NA,213.37,67.2583333333333,923.006125166667,26.5675345833333,17.7152201666667
"347","PE",82900,2001,NA,211.675,165.525,1011.95,29.3618484166667,22.5402189166667
"348","AC",82915,2001,NA,157.658333333333,160.575,993.7468465,31.38323225,21.3522393333333
"349","MA",82970,2001,NA,225.108333333333,91.1083333333333,979.12751575,33.3584254166667,20.69519525
"350","PI",82975,2001,NA,228.175,68.7166666666667,974.117829916667,34.9494131666667,19.6244740833333
"351","PI",82976,2001,NA,242.391666666667,44.7583333333333,954.920836083333,31.95593125,18.5906693333333
"352","BA",82979,2001,NA,266.416666666667,27.9666666666667,967.719428833333,32.8657718333333,21.4887695833333
"353","PE",82983,2001,NA,245.116666666667,27.3,971.401847916667,32.6553095833333,22.4842700833333
"354","BA",82986,2001,NA,236.333333333333,30.2333333333333,984.659990833333,32.3797318333333,21.5158920833333
"355","AL",82989,2001,NA,220.816666666667,83.4,946.133273666667,28.58087175,19.3418435833333
"356","AL",82990,2001,NA,248.166666666667,20.8666666666667,1012.63871,36.1926712,23.3034
"357","AL",82992,2001,NA,219.8,58.2166666666667,983.090314916667,30.6889310833333,19.42144975
"358","AL",82994,2001,NA,220.027272727273,133.725,NA,29.6122464166667,19.9301274166667
"359","AL",82996,2001,NA,241.281818181818,140.254545454545,1010.595,29.3407159090909,23.1600931818182
"360","MG",83032,2001,NA,168.958333333333,120.05,NA,28.5547074166667,12.36592675
"361","TO",83033,2001,NA,199.3,180.958333333333,977.275806,33.1060764166667,21.55704675
"362","MG",83037,2001,NA,198.516666666667,100.091666666667,NA,28.7954081666667,16.1661540833333
"363","RJ",83049,2001,NA,221.95,94.2142857142857,NA,29.143611,16.32266
"364","TO",83064,2001,NA,200.983333333333,123.816666666667,983.928316666667,33.69957625,21.6889486666667
"365","SP",83075,2001,NA,162.316666666667,119.95,932.8346065,27.1031624166667,16.2304629166667
"366","BA",83076,2001,NA,249.127272727273,78.9166666666667,962.251082916667,32.6895071666667,18.5373605
"367","BA",83088,2001,NA,195.933333333333,54.3916666666667,952.20892775,29.8144789166667,20.1704765833333
"368","BA",83090,2001,NA,204.816666666667,37.45,961.488138333333,30.8315981666667,19.7991514166667
"369","SE",83096,2001,NA,246.241666666667,123.233333333333,NA,29.01374625,22.4129455
"370","SE",83097,2001,NA,191.941666666667,85.0166666666667,1012.08724,31.2470264166667,21.5714516666667
"371","BA",83179,2001,NA,269.45,43.8,966.48766275,33.6828226666667,20.11998925
"372","BA",83182,2001,NA,258.583333333333,21.275,930.22378375,30.3920486666667,17.8655952727273
"373","BA",83184,2001,NA,204.55,35.3916666666667,904.276001333333,26.4724045833333,16.8952425
"374","BA",83186,2001,NA,204.241666666667,47.6666666666667,959.655296083333,30.1870626666667,20.29708925
"375","BA",83190,2001,NA,192.541666666667,70.0666666666667,973.8813105,30.0722260833333,20.4629236666667
"376","BA",83192,2001,NA,217.05,44.3666666666667,996.894213,32.1152341666667,20.7845116666667
"377","SE",83195,2001,NA,204.4,94.2666666666667,991.080910416667,29.57038975,21.0304929166667
"378","MT",83214,2001,NA,188.325,152.508333333333,977.87054075,32.3869784166667,17.5432846666667
"379","BA",83221,2001,NA,177.577777777778,51.6083333333333,988.395443083333,29.7958468333333,20.2071191666667
"380","BA",83222,2001,NA,205.8,105.033333333333,990.358851583333,28.98616625,20.8314481666667
"381","TO",83228,2001,NA,219.383333333333,94.4166666666667,984.7124002,33.5514931666667,21.4175255
"382","BA",83229,2001,NA,209.908333333333,148.108333333333,1010.739785,28.9588915,23.1192664166667
"383","TO",83235,2001,NA,170.833333333333,141.766666666667,945.084298666667,32.1427496666667,20.8787285833333
"384","BA",83236,2001,NA,238.5,63.5416666666667,962.330109833333,32.9602285,19.2658589166667
"385","BA",83242,2001,NA,170.925,77.2,964.680666416667,30.1237795833333,19.83321425
"386","BA",83244,2001,NA,192.041666666667,45,985.365018833333,31.4372138333333,20.7244886666667
"387","BA",83249,2001,NA,212.633333333333,94.2333333333333,998.870124,30.0260119166667,19.6768734166667
"388","MT",83264,2001,NA,186.783333333333,123.266666666667,NA,32.8294746666667,21.8155556666667
"389","MT",83267,2001,NA,175.041666666667,142.616666666667,973.114634083333,32.4288869166667,19.5607925833333
"390","MT",83270,2001,NA,210.545454545455,124.733333333333,NA,32.2781426666667,19.9571225
"391","BA",83286,2001,NA,244.281818181818,66.7166666666667,946.740017545455,31.8207946363636,19.7916036363636
"392","BA",83288,2001,NA,256.241666666667,51.7,962.182164583333,33.0353711666667,20.2068139166667
"393","BA",83292,2001,NA,209.241666666667,28.075,954.518962583333,30.5901696666667,19.5423091666667
"394","BA",83295,2001,NA,170.516666666667,58.0583333333333,931.158013,26.47382625,16.9878731666667
"395","MT",83309,2001,NA,NA,169.166666666667,980.846834916667,32.1299006666667,22.3510923333333
"396","MT",83319,2001,NA,219.4,109.516666666667,977.966017333333,33.0746694166667,18.2554285833333
"397","GO",83332,2001,NA,210.866666666667,112.483333333333,921.93906275,29.6102259,19.8122419
"398","MG",83334,2001,NA,212.645454545455,92.9083333333333,NA,30.6750398181818,17.9921533636364
"399","MG",83338,2001,NA,245.616666666667,38.95,949.724957916667,30.9763356666667,19.9211354166667
"400","BA",83339,2001,NA,220.05,49.975,916.136301166667,27.5748265,17.6065334166667
"401","BA",83344,2001,NA,196.341666666667,45.1416666666667,917.574086333333,26.4399674166667,16.7905011666667
"402","MT",83358,2001,NA,155.5,198.090909090909,971.0220772,32.27854025,20.1830758
"403","MT",83361,2001,NA,190.991666666667,102.15,994.34178075,33.4463026666667,20.7850268333333
"404","MT",83364,2001,NA,209.25,90.5416666666667,995.375808833333,33.4839605833333,21.5361705
"405","GO",83368,2001,NA,210.708333333333,124.672727272727,975.060899916667,32.5154444444444,19.88717475
"406","DF",83373,2001,NA,211.6,96.7166666666667,893.709036,27.4728296666667,14.80770025
"407","GO",83374,2001,NA,205,147.775,955.461452583333,31.7874110833333,20.12905475
"408","GO",83376,2001,NA,199.991666666667,124.233333333333,928.396853666667,30.864362,17.6292588333333
"409","DF",83377,2001,NA,206.3,107.125,886.914933166667,26.4707143333333,16.8753270833333
"410","GO",83379,2001,NA,213.85,104.05,910.883837166667,28.29418975,16.998175
"411","MG",83384,2001,NA,220.925,68.1666666666667,955.999665083333,32.5280121666667,19.4483730833333
"412","MG",83386,2001,NA,252.833333333333,58.75,959.81112025,31.8688754166667,18.4227765833333
"413","MG",83388,2001,NA,237.716666666667,51.8083333333333,944.609725666667,30.6347561666667,20.15186825
"414","MG",83389,2001,NA,250.854545454545,70.7583333333333,962.4957266,32.2461988333333,18.9205575833333
"415","MG",83393,2001,NA,206.85,64.0583333333333,942.936812333333,28.6873663333333,18.596412
"416","MG",83395,2001,NA,243.533333333333,64.9916666666667,NA,31.6244815833333,19.3221120833333
"417","BA",83398,2001,NA,201.981818181818,141.227272727273,1013.78608,28.3238220909091,20.6969501818182
"418","MT",83405,2001,NA,181.345454545455,117.427272727273,996.0111281,32.943227,22.279227
"419","BA",83408,2001,NA,260.341666666667,49.7583333333333,961.797529833333,32.327612,19.7908633333333
"420","MT",83410,2001,NA,NA,94.725,NA,32.6410099090909,19.2593002727273
"421","GO",83423,2001,NA,NA,147.241666666667,930.376890583333,30.8673195,18.022886
"422","MG",83428,2001,NA,210.725,93.3083333333333,NA,31.5990770833333,18.2384894166667
"423","MG",83437,2001,NA,232.341666666667,81.0083333333333,941.8113395,29.8808609166667,17.787575
"424","MG",83441,2001,NA,194.166666666667,63.5,962.350695166667,30.4110196666667,18.1737863333333
"425","MG",83442,2001,NA,203.525,53.0583333333333,979.342688083333,31.7697606666667,19.928208
"426","BA",83446,2001,NA,189.975,98.2666666666667,993.064960083333,29.1244911666667,19.8865277272727
"427","MG",83452,2001,NA,227.675,59.3416666666667,NA,28.7859651666667,16.07456225
"428","GO",83464,2001,NA,193.166666666667,148.358333333333,939.506075916667,30.5131170833333,16.9471160833333
"429","GO",83470,2001,NA,180.65,120.15,NA,29.415193,17.2809922
"430","MG",83479,2001,NA,217.1125,91.0666666666667,935.23834875,30.696097,18.7831465833333
"431","MG",83481,2001,NA,258.641666666667,104.083333333333,930.720607583333,29.6520263333333,18.864152
"432","MG",83483,2001,NA,227.141666666667,87.9166666666667,955.3895455,31.6094540833333,18.8397101666667
"433","MG",83485,2001,NA,NA,67.9583333333333,NA,28.5145826666667,15.6071953333333
"434","MG",83488,2001,NA,181.08,75.425,913.71596175,26.47386825,15.7260964166667
"435","BA",83498,2001,NA,232.722222222222,130.333333333333,1017.119785,28.2231650833333,21.0474980833333
"436","MS",83513,2001,NA,205.075,100.425,NA,32.2556470833333,19.9861036666667
"437","MG",83514,2001,NA,239.583333333333,99.1583333333333,945.1223095,30.4423029166667,18.4376715833333
"438","MG",83521,2001,NA,219.2,111.325,NA,31.5096326666667,17.51648625
"439","GO",83522,2001,NA,227.166666666667,117.591666666667,928.170111083333,29.9935508888889,17.4970814166667
"440","GO",83523,2001,NA,230.608333333333,105.033333333333,NA,30.9294309166667,18.1905571666667
"441","GO",83526,2001,NA,224.316666666667,116.4,919.570737333333,28.9853571666667,18.0032001666667
"442","MG",83531,2001,NA,222.275,93.2166666666667,909.1209695,28.5738183333333,16.2800708333333
"443","MG",83533,2001,NA,215.533333333333,124.608333333333,NA,30.7224691666667,13.9041436666667
"444","MG",83536,2001,NA,0,55.18,NA,31.2261115714286,17.5928198571429
"445","MG",83538,2001,NA,207.883333333333,88.825,874.07692775,24.2789375,14.7295186666667
"446","ES",83550,2001,NA,213.933333333333,144.083333333333,1009.64382,30.4748921111111,21.3323857777778
"447","MS",83552,2001,NA,211.94,90.9666666666667,994.54264,32.40329175,21.58775275
"448","MS",83565,2001,NA,224.008333333333,98.6833333333333,965.761451,30.8864260833333,17.5155618333333
"449","MG",83570,2001,NA,212,84.7916666666667,936.866150416667,29.8870994166667,17.77355275
"450","MG",83574,2001,NA,222.691666666667,114.966666666667,952.564092545455,31.1786815,19.1533966666667
"451","MG",83577,2001,NA,234.075,102.175,928.924307,29.7161443333333,16.7770460833333
"452","MG",83579,2001,NA,227.736363636364,112.25,900.470859545455,28.3843445833333,16.55490825
"453","MG",83581,2001,NA,197.833333333333,86.5666666666667,NA,29.8813818333333,14.53951625
"454","MG",83582,2001,NA,208.825,99.3583333333333,938.062770083333,29.205704,13.9011188333333
"455","MG",83586,2001,NA,229.983333333333,120.075,930.054399416667,28.70480675,16.3940705833333
"456","MG",83587,2001,NA,212.141666666667,121.6,914.1213385,27.1037198333333,18.2881841666667
"457","MG",83589,2001,NA,182.483333333333,97.5583333333333,940.9096325,28.6240265833333,15.9852714166667
"458","MG",83592,2001,NA,209.183333333333,91.5416666666667,946.822160583333,28.1492171666667,17.44481175
"459","MG",83595,2001,NA,214.566666666667,75.7166666666667,1007.345,32.27669375,20.5157226666667
"460","SP",83623,2001,NA,214.266666666667,105.641666666667,954.42315175,30.5699640833333,19.0405339166667
"461","SP",83630,2001,NA,216.125,131.033333333333,904.262218333333,26.64120125,17.2350916666667
"462","MG",83631,2001,NA,227.163636363636,120.483333333333,NA,28.38594925,15.1330670833333
"463","MG",83632,2001,NA,NA,120.51,NA,28.2226452,14.6370751
"464","MG",83635,2001,NA,207.45,97.8166666666667,928.034697083333,28.9839125833333,15.6361745
"465","MG",83639,2001,NA,205.975,103.433333333333,921.714800416667,28.0697823333333,15.03571425
"466","MG",83642,2001,NA,200.058333333333,96.675,937.015935083333,27.68857975,16.1156240833333
"467","ES",83648,2001,NA,223.516666666667,51.7571428571429,1015.03125,29.3161225,21.7925709
"468","SP",83669,2001,NA,207.508333333333,115.975,944.784146333333,29.9151786666667,17.1114611666667
"469","SP",83676,2001,NA,NA,80.75,953.1507895,30.1335034166667,18.8120581666667
"470","MG",83681,2001,NA,180.475,122.141666666667,NA,25.4383435833333,12.2084309166667
"471","MG",83683,2001,NA,186.191666666667,100.033333333333,917.759951083333,28.7531604166667,14.7956534166667
"472","MG",83687,2001,NA,224.325,110.333333333333,913.853921833333,27.5629589166667,15.43368925
"473","MG",83689,2001,NA,146.625,110.491666666667,892.412084166667,25.8096178333333,14.2543279166667
"474","MG",83692,2001,NA,170.4,129.991666666667,912.351078,25.8300467272727,14.0851914166667
"475","RJ",83695,2001,NA,235.916666666667,58.3857142857143,1000.8316712,31.4136963333333,20.8074612222222
"476","RJ",83698,2001,NA,NA,41.4571428571429,NA,30.9736681111111,22.0730458888889
"477","MS",83702,2001,NA,197.85,160.35,938.88975825,27.8767115,16.6119329166667
"478","MS",83704,2001,NA,217.441666666667,145.141666666667,971.15414925,29.7684221666667,18.50410725
"479","SP",83714,2001,NA,NA,104.163636363636,NA,20.7187173636364,NA
"480","SP",83716,2001,NA,223.975,103.308333333333,963.7923605,29.3357500833333,19.1652871666667
"481","RJ",83718,2001,NA,210.366666666667,59.6428571428571,958.2907367,28.6872304444444,17.5751121111111
"482","SP",83726,2001,NA,199.325,121.9,919.498309916667,27.6036461666667,16.145272
"483","MG",83736,2001,NA,217.091666666667,98.6833333333333,912.716521333333,27.226453,13.2923795833333
